,hotel_id,clean_score,meal_score,location_score,sleep_score,room_score,service_score,facility_score,overall_score,num_review,review_score
3339,42060,9.0,8.0,8.8,8.8,8.8,9.0,8.6,8.25,-1,-1.0
3340,42062,8.1,-1.0,8.6,-1.0,8.5,8.2,8.0,8.0,-1,-1.0
3341,42063,8.1,-1.0,8.8,-1.0,8.0,9.2,7.6,8.35,-1,-1.0
3342,42065,9.4,-1.0,7.1,9.2,-1.0,9.0,6.8,8.8,45,3.72
3343,42067,7.8,-1.0,7.3,-1.0,7.9,8.6,7.8,8.2,-1,-1.0
3344,42070,8.0,6.5,8.8,7.5,-1.0,7.7,7.0,7.5,-1,-1.0
3345,42072,8.3,8.0,6.0,8.0,5.0,9.3,5.0,7.75,-1,-1.0
3346,42076,7.8,8.0,8.8,9.0,-1.0,8.7,7.2,8.4,-1,-1.0
3347,42077,8.9,8.0,8.9,8.0,-1.0,8.9,8.7,9.35,-1,-1.0
3348,42078,9.3,-1.0,9.2,8.8,8.8,8.9,8.5,9.1,6,8.87
3349,42079,8.2,8.0,7.7,8.1,8.1,8.1,7.8,7.95,7,3.91
3350,42080,8.2,-1.0,8.5,8.6,-1.0,8.5,-1.0,8.8,15,3.38
3351,42081,10.0,10.0,10.0,10.0,-1.0,10.0,-1.0,8.2,-1,-1.0
3352,42082,7.4,-1.0,8.7,-1.0,7.0,7.6,7.1,7.6,-1,-1.0
3353,42083,9.2,-1.0,8.5,-1.0,8.6,9.6,8.6,9.05,-1,-1.0
3354,42086,9.6,-1.0,8.4,-1.0,-1.0,9.2,9.2,8.2,-1,-1.0
3355,42087,7.1,-1.0,7.4,-1.0,7.8,6.8,6.1,6.8,-1,-1.0
3356,42089,9.4,-1.0,8.4,9.4,9.4,9.1,9.1,9.1,15,4.9
3357,42090,8.6,7.9,8.9,8.6,8.6,8.9,7.9,8.45,13,8.49
3358,42093,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1,-1.0
3359,42094,9.4,-1.0,7.8,-1.0,-1.0,8.8,8.1,8.6,-1,-1.0
3360,42096,10.0,-1.0,8.4,-1.0,-1.0,10.0,9.6,9.2,-1,-1.0
3361,42099,7.5,-1.0,8.1,-1.0,9.4,8.1,8.1,8.3,-1,-1.0
3362,42102,7.9,7.0,6.8,7.8,-1.0,7.7,-1.0,7.9,2,6.8
3363,42104,9.9,-1.0,9.9,9.9,-1.0,9.8,-1.0,9.85,12,3.97
3364,42105,8.5,8.2,8.3,8.3,-1.0,8.3,-1.0,9.05,-1,-1.0
3365,42106,8.8,-1.0,8.2,-1.0,8.4,8.8,8.2,8.6,2,8.25
3366,42108,4.3,6.0,3.7,4.0,2.5,3.3,2.5,2.9,4,4.35
3367,42111,8.6,-1.0,7.5,8.0,7.9,8.5,7.5,7.65,-1,-1.0
3368,42112,8.5,8.2,8.3,8.3,-1.0,8.3,-1.0,8.15,-1,-1.0
3369,42113,8.7,-1.0,6.7,-1.0,-1.0,8.7,6.0,7.8,-1,-1.0
3370,42116,7.2,-1.0,8.2,-1.0,7.3,8.7,7.1,7.9,6,6.82
3371,42117,6.0,6.0,6.0,6.0,-1.0,6.0,-1.0,5.6,-1,-1.0
3372,42118,8.8,-1.0,6.9,9.4,9.4,8.8,8.8,8.35,-1,-1.0
3373,42119,7.5,-1.0,7.5,-1.0,7.5,7.5,6.3,7.3,-1,-1.0
3374,42122,6.0,-1.0,6.8,-1.0,7.5,7.8,6.8,7.05,-1,-1.0
3375,42123,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1,-1.0
3376,42126,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1,-1.0
3377,42127,7.2,-1.0,8.2,-1.0,7.3,8.7,7.1,7.85,-1,-1.0
3378,42129,10.0,-1.0,8.5,8.0,10.0,8.5,8.8,8.75,-1,-1.0
3379,42130,10.0,-1.0,5.0,-1.0,10.0,10.0,10.0,8.6,-1,-1.0
3380,42131,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1,-1.0
3381,42133,9.5,-1.0,9.8,-1.0,9.7,9.8,9.3,8.8,-1,-1.0
3382,42136,10.0,-1.0,9.3,10.0,10.0,9.3,10.0,10.0,-1,-1.0
3383,42139,9.0,-1.0,8.5,-1.0,8.1,9.3,8.5,9.15,-1,-1.0
3384,42140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1,-1.0
3385,42141,8.8,-1.0,6.3,-1.0,8.8,7.5,8.8,8.05,-1,-1.0
3386,42142,8.8,-1.0,6.8,8.6,8.6,8.1,7.8,8.0,4,2.56
3387,42144,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.9,-1,-1.0
3388,42145,7.1,-1.0,7.4,7.4,7.4,7.7,7.0,7.65,67,2.9
3389,42146,8.3,-1.0,8.5,-1.0,8.4,8.8,7.5,8.75,2,7.5
3390,42147,8.3,-1.0,8.1,-1.0,8.6,8.9,7.8,8.25,-1,-1.0
3391,42148,7.9,-1.0,7.9,-1.0,7.5,7.9,7.5,7.85,-1,-1.0
3392,42149,8.8,-1.0,8.8,-1.0,8.8,8.8,8.8,8.4,-1,-1.0
3393,42151,7.2,8.8,8.8,8.6,-1.0,7.2,5.3,8.15,-1,-1.0
3394,42152,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.3,-1,-1.0
3395,42156,10.0,-1.0,10.0,10.0,-1.0,10.0,-1.0,8.0,-1,-1.0
3396,42157,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.2,-1,-1.0
3397,42158,10.0,-1.0,10.0,10.0,-1.0,10.0,-1.0,8.0,-1,-1.0
3398,44279,8.7,-1.0,10.0,-1.0,-1.0,10.0,8.0,9.2,-1,-1.0
3399,44280,8.7,-1.0,10.0,-1.0,-1.0,9.3,8.0,8.55,2,9.2
3400,44974,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.6,-1,-1.0
3401,45976,7.1,-1.0,7.3,7.2,7.3,7.4,7.0,-1.0,48,2.92
3402,46043,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0
3403,46154,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0
3404,46208,5.9,-1.0,6.7,8.6,3.9,6.5,3.6,-1.0,11,3.23
3405,46265,10.0,-1.0,7.1,10.0,-1.0,10.0,8.7,-1.0,3,9.33
3406,46290,9.5,8.0,7.8,9.2,-1.0,9.2,8.9,-1.0,66,4.56
3407,46455,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0
3408,46495,8.6,4.0,8.9,9.0,-1.0,9.2,8.4,-1.0,8,8.95
3409,46535,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0
3410,46643,8.0,-1.0,9.7,-1.0,-1.0,9.3,6.7,-1.0,-1,-1.0
3411,46683,8.6,-1.0,7.7,-1.0,9.5,9.6,8.0,-1.0,-1,-1.0
3412,46731,8.9,-1.0,8.7,8.0,9.7,9.1,9.6,-1.0,6,9.73
3413,46885,8.0,-1.0,8.6,-1.0,-1.0,9.2,7.6,-1.0,3,6.67
3414,46893,7.9,-1.0,8.9,7.9,7.9,8.1,7.5,-1.0,61,3.7
3415,46957,9.4,8.2,9.4,9.0,-1.0,9.1,9.2,-1.0,98,4.2
3416,47006,10.0,-1.0,10.0,10.0,-1.0,10.0,-1.0,-1.0,-1,-1.0
3417,47152,9.2,-1.0,9.0,-1.0,9.0,9.7,8.8,-1.0,14,9.14
3418,47199,8.6,8.0,8.9,8.9,-1.0,9.1,7.6,-1.0,13,8.8
3419,47227,8.3,8.2,9.1,8.1,-1.0,8.4,7.8,-1.0,73,4.38
3420,47389,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0
3421,47485,9.3,-1.0,9.3,-1.0,-1.0,9.3,8.3,-1.0,-1,-1.0
3422,47533,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0
3423,893,8.9,7.3,8.6,9.0,-1.0,8.3,-1.0,7.1,32,3.67
3424,1238,7.1,-1.0,7.6,-1.0,7.0,6.3,5.3,6.4,-1,-1.0
3425,1446,9.3,8.4,9.1,9.0,-1.0,8.9,9.2,8.5,22,8.34
3426,1510,8.1,7.9,8.1,8.5,8.0,8.1,7.7,7.9,4,8.88
3427,2061,6.9,-1.0,7.5,7.4,7.4,7.2,6.7,6.8,60,2.9
3428,2127,9.6,7.0,8.9,9.6,-1.0,8.2,-1.0,6.9,-1,-1.0
3429,2754,7.7,7.7,8.0,8.7,7.0,7.0,5.3,6.25,-1,-1.0
3430,4086,9.6,7.0,8.9,9.6,-1.0,8.2,-1.0,8.3,-1,-1.0
3431,5019,9.4,8.3,7.7,8.3,10.0,7.6,7.5,8.1,-1,-1.0
3432,22301,5.8,-1.0,6.4,7.2,-1.0,6.2,5.7,6.8,6,2.68
3433,23173,6.1,-1.0,6.8,6.0,-1.0,6.3,5.9,6.9,-1,-1.0
3434,23419,6.0,-1.0,9.0,-1.0,-1.0,9.0,6.0,6.85,2,5.8
3435,23580,10.0,-1.0,10.0,10.0,-1.0,10.0,-1.0,9.0,-1,-1.0
3436,42507,8.7,8.0,8.5,9.0,-1.0,8.5,7.8,8.0,9,7.31
3437,42511,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1,-1.0
3438,42512,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1,-1.0
3439,42516,9.0,8.4,8.8,9.0,-1.0,8.7,-1.0,7.8,-1,-1.0
3440,42518,9.3,8.0,9.3,9.3,-1.0,8.0,-1.0,6.4,2,8.95
3441,42519,9.0,8.4,8.8,9.0,-1.0,8.7,-1.0,8.55,-1,-1.0
3442,42521,9.3,8.4,9.1,9.0,-1.0,8.9,9.2,8.15,-1,-1.0
3443,42523,10.0,-1.0,10.0,10.0,-1.0,10.0,-1.0,8.8,-1,-1.0
3444,42525,9.0,8.4,8.8,9.0,-1.0,8.7,-1.0,8.35,-1,-1.0
3445,42527,9.0,8.4,8.8,9.0,-1.0,8.7,-1.0,8.35,-1,-1.0
3446,42530,9.0,8.4,8.8,9.0,-1.0,8.7,-1.0,8.35,-1,-1.0
3447,42531,9.0,8.4,8.8,9.0,-1.0,8.7,-1.0,8.35,-1,-1.0
3448,42532,8.0,-1.0,8.8,8.5,8.5,7.9,7.0,7.95,2,2.6
3449,42533,9.0,8.4,8.8,9.0,-1.0,8.7,-1.0,8.35,-1,-1.0
3450,42761,7.7,-1.0,8.4,-1.0,-1.0,7.8,7.1,7.6,3,8.27
3451,42763,7.1,7.2,8.1,8.0,-1.0,7.5,6.9,7.15,7,6.56
3452,42764,7.0,-1.0,7.5,7.2,-1.0,6.5,5.6,7.35,266,2.94
3453,42765,6.4,8.8,6.4,8.5,-1.0,6.1,5.0,6.5,-1,-1.0
3454,42766,5.0,-1.0,6.0,-1.0,-1.0,5.0,5.0,5.4,-1,-1.0
3455,42768,8.9,7.7,9.1,8.7,-1.0,9.0,8.5,9.15,9,9.56
3456,42769,7.9,-1.0,8.0,8.1,8.1,8.0,7.3,7.65,22,3.61
3457,42770,8.2,6.0,8.4,8.5,8.3,6.5,7.5,6.9,-1,-1.0
3458,42772,8.4,-1.0,7.6,6.8,-1.0,7.9,6.0,7.0,6,3.47
3459,42774,6.5,-1.0,6.2,6.0,7.0,6.2,6.5,6.5,-1,-1.0
3460,42775,7.2,8.8,7.8,8.5,6.7,7.1,5.7,6.4,-1,-1.0
3461,42776,8.8,-1.0,8.4,8.8,8.8,9.1,9.1,9.2,6,3.22
3462,42778,2.0,-1.0,2.0,-1.0,-1.0,2.0,2.0,6.0,-1,-1.0
3463,42779,8.9,-1.0,8.2,9.1,9.0,8.9,8.6,8.75,3,3.47
3464,42780,7.5,6.0,8.3,8.5,7.2,7.7,7.0,7.15,-1,-1.0
3465,42781,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1,-1.0
3466,42782,9.4,-1.0,8.8,10.0,10.0,9.1,8.8,8.65,-1,-1.0
3467,42783,8.7,-1.0,8.8,8.4,8.4,8.2,8.2,8.4,13,3.91
3468,42784,6.7,-1.0,7.5,7.5,7.5,7.9,6.7,7.8,-1,-1.0
3469,42785,9.4,8.0,8.9,9.1,9.6,9.1,8.8,8.5,20,9.41
3470,42786,8.8,-1.0,8.4,9.1,9.1,8.8,8.4,7.6,4,5.5
3471,42787,8.8,-1.0,8.9,8.5,-1.0,8.8,-1.0,8.15,10,3.28
3472,42788,9.3,-1.0,10.0,10.0,-1.0,8.7,10.0,8.8,-1,-1.0
3473,42789,9.0,8.0,8.5,8.0,9.2,9.4,8.3,8.35,2,8.5
3474,42791,6.2,8.0,6.7,8.0,-1.0,6.2,5.0,7.25,-1,-1.0
3475,42792,8.2,6.0,8.4,8.5,8.3,6.5,7.5,7.1,-1,-1.0
3476,42793,9.2,-1.0,8.8,-1.0,9.2,9.8,8.3,8.35,-1,-1.0
3477,44792,9.0,8.4,8.8,9.0,-1.0,8.7,-1.0,7.7,-1,-1.0
3478,45809,7.0,-1.0,6.0,6.0,-1.0,7.0,-1.0,4.9,2,6.1
3479,45813,7.0,-1.0,6.0,6.0,-1.0,7.0,-1.0,7.8,-1,-1.0
3480,46041,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0
3481,46812,7.5,-1.0,6.3,-1.0,7.5,7.5,6.3,-1.0,2,2.8
3482,46839,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0
3483,47259,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0
3484,47578,9.4,8.0,8.9,9.1,9.6,9.1,8.8,-1.0,-1,-1.0
3485,47581,8.7,8.0,8.0,8.0,-1.0,8.7,-1.0,-1.0,2,2.1
3486,404,8.3,7.5,8.2,8.3,-1.0,8.0,-1.0,7.7,7,7.11
3487,504,10.0,-1.0,10.0,10.0,-1.0,10.0,-1.0,7.0,-1,-1.0
3488,1065,7.9,7.3,8.8,7.9,-1.0,7.5,-1.0,7.65,30,4.14
3489,1111,7.7,-1.0,7.8,-1.0,7.8,8.0,7.1,7.85,10,6.64
3490,1198,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.5,-1,-1.0
3491,4043,6.8,8.0,7.6,7.2,-1.0,7.6,-1.0,7.05,-1,-1.0
3492,5684,7.6,8.0,8.1,7.6,-1.0,7.5,-1.0,7.35,-1,-1.0
3493,21705,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.65,-1,-1.0
3494,22714,9.1,8.9,9.2,8.8,-1.0,9.0,-1.0,8.9,6,7.83
3495,29387,7.9,7.3,8.8,7.9,-1.0,7.5,-1.0,7.8,-1,-1.0
3496,42546,9.2,8.0,9.2,8.8,-1.0,9.2,-1.0,8.3,-1,-1.0
3497,42552,9.0,6.0,6.0,8.0,-1.0,8.0,-1.0,8.2,-1,-1.0
3498,42555,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1,-1.0
3499,42561,7.7,-1.0,8.5,7.6,7.6,7.8,7.5,8.0,29,4.36
3500,42565,7.7,-1.0,8.5,7.6,-1.0,7.5,-1.0,8.0,-1,-1.0
3501,42578,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1,-1.0
3502,42583,8.6,7.5,9.2,8.6,-1.0,8.4,-1.0,6.6,2,7.4
3503,44298,6.7,7.3,8.7,6.7,-1.0,6.7,-1.0,2.4,-1,-1.0
3504,45177,7.7,-1.0,7.8,-1.0,7.8,8.0,7.1,7.95,-1,-1.0
3505,45266,9.1,8.6,8.8,9.0,-1.0,8.8,-1.0,-1.0,18,8.96
3506,8851,5.3,7.0,7.2,7.7,4.0,5.6,3.7,5.85,-1,-1.0
3507,8852,5.1,-1.0,4.7,5.5,5.5,5.8,5.1,5.45,6,1.57
3508,8855,8.2,8.0,8.4,8.2,-1.0,7.8,-1.0,7.6,-1,-1.0
3509,8860,6.8,-1.0,7.5,7.6,7.6,7.5,6.6,7.4,7,4.59
3510,21647,8.6,8.2,8.3,8.7,-1.0,8.5,8.1,8.4,14,7.8
3511,22669,8.4,8.4,7.7,8.8,-1.0,8.3,7.8,8.4,4,8.4
3512,22879,8.6,7.8,8.8,8.4,-1.0,8.1,-1.0,8.05,3,8.5
3513,43001,7.9,7.5,8.6,7.7,-1.0,7.5,-1.0,7.75,27,2.82
3514,43002,5.5,-1.0,6.6,5.7,5.7,6.1,5.3,6.2,4,1.7
3515,43003,9.3,9.0,8.7,8.0,-1.0,7.3,-1.0,7.15,-1,-1.0
3516,43005,8.8,-1.0,7.8,8.8,8.8,8.6,8.3,8.4,34,4.23
3517,43006,6.3,-1.0,7.2,-1.0,6.4,6.7,6.3,6.75,-1,-1.0
3518,44327,9.7,-1.0,9.4,-1.0,-1.0,9.7,9.2,8.7,11,9.6
3519,563,6.7,6.8,7.9,7.5,6.8,6.8,5.6,6.6,4,6.2
3520,1006,6.8,6.7,7.7,7.6,6.9,6.6,5.9,6.6,2,3.4
3521,2627,6.7,7.0,8.0,6.7,-1.0,7.0,-1.0,6.55,-1,-1.0
3522,2916,7.8,-1.0,8.0,7.7,8.0,7.9,6.8,7.85,10,7.28
3523,3025,8.8,9.2,8.9,9.3,7.9,9.0,8.1,8.55,17,8.12
3524,3307,7.9,-1.0,8.9,-1.0,-1.0,7.8,7.3,6.1,11,7.16
3525,3450,7.3,8.0,7.5,7.7,6.7,7.4,6.6,7.05,4,3.75
3526,3491,8.7,8.0,9.3,8.7,-1.0,8.7,-1.0,7.0,-1,-1.0
3527,4211,8.5,-1.0,7.5,-1.0,8.0,7.6,7.8,7.4,-1,-1.0
3528,4238,7.5,8.0,9.0,6.5,-1.0,7.0,-1.0,7.65,-1,-1.0
3529,4377,6.8,6.7,6.3,7.6,6.0,7.6,6.5,6.9,-1,-1.0
3530,4429,9.6,-1.0,8.8,-1.0,9.1,9.7,9.4,9.35,2,7.3
3531,4491,8.8,7.3,8.9,6.3,-1.0,9.0,10.0,7.85,-1,-1.0
3532,4630,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.9,-1,-1.0
3533,5036,7.9,8.0,8.9,7.5,-1.0,7.6,-1.0,7.05,31,3.32
3534,5726,9.7,8.5,9.3,9.3,-1.0,9.3,-1.0,8.4,-1,-1.0
3535,5988,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.0,-1,-1.0
3536,7827,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,-1,-1.0
3537,8040,9.0,8.7,8.8,8.8,-1.0,8.8,-1.0,7.9,-1,-1.0
3538,8136,8.1,7.5,8.6,8.1,-1.0,7.9,-1.0,7.95,-1,-1.0
3539,8710,9.6,-1.0,8.8,-1.0,9.1,9.7,9.4,9.25,-1,-1.0
3540,8717,7.5,-1.0,7.0,-1.0,9.0,7.7,7.1,7.6,2,7.4
3541,8718,8.2,-1.0,7.5,7.4,6.0,7.9,7.7,7.85,5,3.52
3542,8740,9.5,-1.0,9.0,-1.0,-1.0,9.3,8.7,9.0,-1,-1.0
3543,8972,7.8,8.5,7.8,9.2,-1.0,7.8,7.2,7.85,-1,-1.0
3544,22335,8.3,-1.0,8.8,8.8,8.8,9.2,8.7,7.75,27,5.28
3545,22355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.5,-1,-1.0
3546,23191,6.8,6.7,6.3,7.6,6.0,7.6,6.5,6.8,-1,-1.0
3547,42698,8.0,-1.0,8.9,8.0,-1.0,7.8,7.3,8.1,-1,-1.0
3548,42699,8.9,-1.0,8.5,-1.0,8.6,9.5,8.6,8.9,8,9.78
3549,42700,8.3,-1.0,8.1,-1.0,8.4,9.0,8.0,8.45,3,7.67
3550,42702,8.5,-1.0,7.3,-1.0,8.2,7.6,8.1,8.25,-1,-1.0
3551,42703,8.6,-1.0,7.7,-1.0,-1.0,9.4,8.6,8.6,3,8.8
3552,42895,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.0,-1,-1.0
3553,42897,9.1,-1.0,8.6,8.7,-1.0,9.1,8.8,9.35,11,3.67
3554,47427,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0
3555,217,9.2,8.0,9.1,8.7,9.4,9.4,8.7,9.1,7,7.31
3556,441,7.9,7.3,7.7,7.5,2.0,7.2,7.8,8.1,-1,-1.0
3557,503,8.5,-1.0,8.8,8.9,9.0,8.5,7.3,8.55,25,4.1
3558,850,8.9,8.2,8.8,8.9,8.4,9.0,8.2,8.7,23,4.57
3559,1654,9.1,8.3,8.9,9.1,9.3,9.0,8.8,8.8,-1,-1.0
3560,3208,9.5,-1.0,9.7,-1.0,9.3,9.9,9.4,8.15,18,9.3
3561,3608,8.3,8.0,7.7,8.3,-1.0,8.3,-1.0,8.45,-1,-1.0
3562,4291,8.5,8.2,8.3,9.0,10.0,8.5,7.5,8.6,13,4.72
3563,8317,8.3,-1.0,8.8,-1.0,-1.0,8.2,7.7,8.25,-1,-1.0
3564,8319,8.1,-1.0,8.2,10.0,-1.0,9.0,7.0,7.8,-1,-1.0
3565,8323,8.4,-1.0,7.4,-1.0,6.0,7.8,7.8,8.05,-1,-1.0
3566,21638,9.5,-1.0,9.8,9.5,9.5,9.6,9.4,9.75,49,5.38
3567,21860,8.8,-1.0,9.2,-1.0,8.5,9.3,8.5,7.7,3,10.0
3568,21965,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.1,-1,-1.0
3569,22059,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,-1,-1.0
3570,22240,8.5,-1.0,9.7,8.3,8.3,8.7,8.1,7.8,15,5.52
3571,22253,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,-1,-1.0
3572,22358,9.5,-1.0,9.4,9.2,9.2,9.3,9.1,9.15,17,4.31
3573,22575,6.5,-1.0,8.0,6.5,6.5,7.6,6.7,7.1,19,4.46
3574,22638,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,-1,-1.0
3575,22810,6.0,10.0,8.0,6.0,-1.0,8.0,-1.0,6.5,-1,-1.0
3576,22862,8.2,-1.0,8.3,8.5,7.7,8.3,7.4,8.45,17,5.6
3577,22864,8.9,4.0,9.1,8.0,-1.0,7.7,7.3,8.6,-1,-1.0
3578,23144,9.3,7.0,8.8,8.8,8.9,9.0,8.9,9.25,36,6.02
3579,23676,9.5,-1.0,9.7,-1.0,9.3,9.9,9.4,6.65,-1,-1.0
3580,23768,7.9,10.0,8.8,6.0,-1.0,8.8,8.4,8.9,-1,-1.0
3581,42472,8.7,8.4,8.4,8.7,-1.0,8.4,7.9,8.4,9,8.27
3582,42473,9.4,-1.0,9.8,-1.0,9.3,9.8,9.2,9.55,60,9.54
3583,42474,8.6,-1.0,8.7,8.0,-1.0,8.4,8.4,9.0,3,7.93
3584,42475,9.5,-1.0,8.4,-1.0,-1.0,9.5,9.1,8.9,5,8.36
3585,42476,8.5,8.2,7.7,8.7,-1.0,8.5,7.8,8.5,22,3.7
3586,42477,7.8,-1.0,8.8,7.4,-1.0,8.5,8.0,8.15,-1,-1.0
3587,42478,8.5,8.0,8.4,7.4,-1.0,7.7,8.3,8.3,11,3.39
3588,42479,9.6,-1.0,9.3,-1.0,9.2,9.7,9.4,9.45,23,9.3
3589,42481,9.5,-1.0,9.7,-1.0,9.2,9.7,9.2,9.1,11,9.96
3590,42483,9.6,-1.0,9.5,-1.0,9.2,9.7,9.2,9.55,2,9.1
3591,42484,8.6,10.0,9.2,8.7,8.5,8.7,8.5,8.85,14,3.56
3592,42485,8.5,-1.0,9.7,8.3,8.3,8.7,8.1,8.7,-1,-1.0
3593,42486,8.7,-1.0,9.1,8.5,8.5,8.7,8.3,8.7,9,3.56
3594,42487,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.6,-1,-1.0
3595,42488,9.0,10.0,9.3,9.0,9.7,9.1,9.0,9.6,3,8.67
3596,42489,8.8,-1.0,9.5,-1.0,8.8,9.6,8.8,8.55,-1,-1.0
3597,42490,7.7,10.0,9.7,9.0,9.2,8.2,7.5,8.6,-1,-1.0
3598,42491,8.1,-1.0,8.7,8.0,8.1,8.9,8.1,8.55,-1,-1.0
3599,42492,9.5,-1.0,9.7,-1.0,9.3,9.9,9.4,9.55,-1,-1.0
3600,42494,9.4,-1.0,9.5,-1.0,8.8,9.9,8.9,9.15,7,8.91
3601,42497,8.8,-1.0,9.2,-1.0,8.5,9.3,8.5,9.05,-1,-1.0
3602,42498,7.9,6.8,7.5,8.2,-1.0,7.6,7.7,7.7,11,3.42
3603,42499,9.4,-1.0,9.2,9.4,9.4,9.3,9.0,9.35,7,4.94
3604,42501,7.9,-1.0,8.6,7.8,7.8,7.7,7.8,8.4,7,2.69
3605,42502,10.0,-1.0,9.2,9.2,9.2,10.0,10.0,9.6,-1,-1.0
3606,42503,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1,-1.0
3607,42505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1,-1.0
3608,43273,5.0,-1.0,4.5,4.5,4.5,4.5,4.0,4.35,-1,-1.0
3609,43276,6.5,-1.0,6.2,7.0,-1.0,5.4,-1.0,5.6,2,2.8
3610,44296,7.8,-1.0,8.4,7.7,7.7,7.9,7.4,8.25,-1,-1.0
3611,44790,8.7,-1.0,9.1,8.5,-1.0,8.3,-1.0,8.35,-1,-1.0
3612,45945,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0
3613,46904,8.7,-1.0,9.1,8.5,8.5,8.7,8.3,-1.0,-1,-1.0
3614,47075,9.1,-1.0,8.8,9.2,-1.0,9.1,-1.0,-1.0,50,3.58
3615,47545,8.6,8.2,8.3,9.3,10.0,8.6,7.5,-1.0,-1,-1.0
3616,47551,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9,5.0
3617,718,7.7,7.8,7.9,7.8,7.4,7.5,7.3,7.5,26,4.24
3618,4407,8.3,7.2,8.7,8.3,9.3,8.1,6.6,8.25,14,3.88
3619,6385,8.8,-1.0,7.7,-1.0,10.0,9.4,7.8,8.55,-1,-1.0
3620,6788,7.2,-1.0,7.3,7.8,6.2,6.8,5.7,6.55,12,2.8
3621,7326,7.8,-1.0,7.5,7.6,8.0,7.5,7.7,7.65,-1,-1.0
3622,8085,6.5,-1.0,6.5,-1.0,-1.0,6.5,5.5,6.65,-1,-1.0
3623,8086,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,-1,-1.0
3624,21652,7.6,8.0,9.2,8.0,7.7,7.9,7.5,8.0,6,4.55
3625,22326,9.6,-1.0,9.1,9.1,9.1,9.4,9.2,9.25,12,6.12
3626,22416,5.6,-1.0,6.3,-1.0,4.4,5.6,4.4,5.3,-1,-1.0
3627,22999,7.8,8.0,9.2,8.0,-1.0,7.9,-1.0,7.05,-1,-1.0
3628,23105,7.1,8.0,8.8,7.1,6.3,7.4,6.7,7.55,3,2.41
3629,23253,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.4,-1,-1.0
3630,43033,7.9,8.0,8.6,7.2,-1.0,7.8,8.2,8.2,-1,-1.0
3631,43034,8.8,-1.0,9.3,7.6,-1.0,7.6,6.0,3.75,7,3.65
